CustomerID,Region,TownSize,Gender,Age,JobCategory,UnionMember,EmploymentLength,Retired,LoanDefault,MaritalStatus,HouseholdSize,HomeOwner,CarsOwned,CarOwnership,CarValue,CommuteTime,PoliticalPartyMem,Votes,CreditCard,CardTenure,CardItemsMonthly,CardSpendMonth,ActiveLifestyle,PhoneCoTenure,VoiceLastMonth,VoiceOverTenure,EquipmentRental,EquipmentLastMonth,EquipmentOverTenure,CallingCard,WirelessData,DataLastMonth,DataOverTenure,Multiline,VM,Pager,Internet,CallerID,CallWait,CallForward,ThreeWayCalling,EBilling,TVWatchingHours,OwnsPC,OwnsMobileDevice,OwnsGameSystem,OwnsFax,NewsSubscriber,HouseholdIncome,Education,InHeavyDebt,HasPets,TotalOverTenure,EquipmentOverTeunre,AvgPhoneBill,TotalAvgBill,LogAvgTotal,LogEmployment
4939-KCMADL-HLM,3,2.0,Female,78,Sales,No,18,Yes,No,Married,2,0.0,1,Lease,14800.0,22,No,No,Visa,19,11,1762.0,No,39,20.25,234.75,No,0,0.0,Yes,Yes,32.2,1224.05,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,20,Yes,No,No,Yes,No,20 to 39,1,1,1,469.5,0,6.019230769230769,12.038461538461538,2.5679035693589682,2.9444389791664403
4724-UVMKNV-Z1I,2,2.0,Male,73,Professional,No,31,Yes,No,Married,4,0.0,2,Lease,7000.0,19,No,No,AMEX,33,11,3037.3,No,66,57.300000000000004,1231.75,No,0,0.0,Yes,No,0.0,0.0,No,No,No,No,No,No,No,No,No,33,No,No,No,No,Yes,0 to 20,0,0,1,2463.5,0,18.66287878787879,37.32575757575758,3.6461221917055653,3.4657359027997265
4231-HZEXGK-HRI,4,3.0,Female,26,Professional,No,0,No,Yes,Unmarried,1,0.0,2,Own,27300.0,33,Yes,No,Disc,3,14,4107.799999999999,Yes,8,6.1499999999999995,15.45,No,0,0.0,No,No,0.0,0.0,No,No,No,Yes,No,No,No,No,No,19,Yes,No,No,No,No,40 to 79,2,0,1,30.9,0,1.93125,3.8625,1.5815527089445647,0.0
4979-WSWKYV-BSV,2,1.0,Female,44,Service,No,7,No,No,Unmarried,1,0.0,3,Own,13500.0,21,No,Yes,AMEX,21,9,4204.8,No,52,36.75,629.55,No,0,0.0,Yes,No,0.0,0.0,Yes,No,No,No,No,No,No,Yes,No,24,Yes,No,No,No,No,20 to 39,1,0,1,1259.1,0,12.106730769230769,24.213461538461537,3.227378039923929,2.0794415416798357
7245-IUATZR-VLV,5,1.0,Male,30,Sales,No,1,No,No,Married,4,0.0,5,Own,10200.0,21,No,Yes,Visa,12,10,2635.5,Yes,27,9.600000000000001,86.3,No,0,0.0,No,No,0.0,0.0,No,No,No,No,No,No,No,No,No,21,No,No,No,No,Yes,0 to 20,1,0,0,172.6,0,3.196296296296296,6.392592592592592,2.0004784978730346,0.6931471805599453
2041-WAUPOH-84L,1,4.0,Male,44,Sales,No,9,No,No,Unmarried,1,0.0,2,Own,16400.0,32,No,Yes,Visa,9,10,3211.9,No,14,17.1,75.95,No,0,0.0,No,No,0.0,0.0,No,No,No,No,No,No,No,No,No,20,Yes,No,Yes,No,No,40 to 79,0,0,0,151.9,0,5.425,10.85,2.47232786758114,2.302585092994046
5472-GUGMBS-ZVK,3,2.0,Female,21,Service,Yes,1,No,Yes,Married,2,1.0,3,Own,11500.0,29,No,Yes,Othe,3,16,4610.299999999999,Yes,6,13.649999999999999,26.35,No,0,0.0,No,No,0.0,0.0,Yes,No,No,No,No,No,No,Yes,No,17,Yes,No,No,No,No,20 to 39,1,0,0,52.7,0,4.391666666666667,8.783333333333333,2.280680257605996,0.6931471805599453
1811-FUILIP-L3S,3,1.0,Female,62,Crafts,Yes,31,Yes,No,Married,2,1.0,3,Lease,5100.0,18,No,No,Visa,37,7,797.5,No,70,125.25,2817.05,No,0,0.0,Yes,No,0.0,0.0,Yes,No,No,No,Yes,No,Yes,Yes,No,16,No,No,No,No,Yes,0 to 20,0,0,1,5634.1,0,40.24357142857143,80.48714285714286,4.400445251447899,3.4657359027997265
2687-GRSYRT-YRW,4,3.0,Male,33,Sales,Yes,4,No,No,Married,2,1.0,2,Lease,58400.0,30,No,Yes,AMEX,8,9,3281.9,No,21,13.350000000000001,81.7,No,0,0.0,No,No,0.0,0.0,No,No,No,No,No,No,No,No,Yes,15,Yes,No,Yes,No,Yes,80 to 200,1,0,1,163.4,0,3.8904761904761904,7.780952380952381,2.1725848733990705,1.6094379124341003
9184-ABVZGX-Z4V,2,1.0,Male,65,Sales,Yes,7,No,No,Unmarried,1,1.0,1,Lease,53900.0,17,Yes,Yes,AMEX,36,11,4517.3,Yes,68,66.0,1487.15,Yes,1,3887.2,Yes,Yes,84.85,5602.9,Yes,Yes,Yes,4,Yes,No,No,No,Yes,17,Yes,No,Yes,Yes,Yes,80 to 200,2,0,0,6861.5,1,21.86985294117647,100.90441176470588,4.624035234332751,2.0794415416798357
9891-ZXATIA-55Z,3,2.0,Male,38,Labor,No,10,No,No,Married,2,1.0,5,Own,36500.0,27,Yes,Yes,AMEX,15,9,7489.5,Yes,36,42.3,521.9,No,0,0.0,No,No,0.0,0.0,No,No,No,No,Yes,No,No,No,No,18,No,Yes,No,No,No,40 to 79,1,0,0,1043.8,0,14.497222222222222,28.994444444444444,3.4010121793280765,2.3978952727983707
6246-WBWHHS-GFB,4,3.0,Female,34,Sales,No,3,No,No,Unmarried,2,1.0,3,Own,17500.0,28,No,Yes,AMEX,14,6,1416.3,Yes,31,32.400000000000006,354.45,No,0,0.0,No,No,0.0,0.0,No,No,No,Yes,Yes,Yes,Yes,Yes,No,20,Yes,Yes,Yes,No,No,40 to 79,1,0,1,708.9,0,11.433870967741935,22.86774193548387,3.172527837446359,1.3862943611198906
2212-AOYDMW-0ZV,2,2.0,Male,78,Professional,Yes,13,Yes,No,Married,2,1.0,2,Lease,8000.0,25,No,No,Disc,39,9,2428.1,No,72,107.39999999999999,2537.2,No,0,0.0,Yes,No,0.0,0.0,Yes,No,No,Yes,Yes,No,No,Yes,No,16,Yes,No,No,No,Yes,0 to 20,2,0,1,5074.4,0,35.23888888888889,70.47777777777777,4.269386601080735,2.6390573296152584
8268-VLELYK-IJK,5,3.0,Female,47,Service,No,17,No,Yes,Unmarried,1,1.0,4,Own,40500.0,26,No,No,Visa,16,16,5288.099999999999,No,28,23.85,213.9,No,0,0.0,No,No,0.0,0.0,No,No,No,No,No,No,No,No,No,15,No,No,No,No,No,40 to 79,0,1,0,427.8,0,7.639285714285714,15.278571428571428,2.78984960663638,2.8903717578961645
6023-TINSQC-7T4,3,3.0,Female,60,Labor,No,22,No,No,Married,2,0.0,2,Own,39700.0,30,Yes,Yes,AMEX,12,9,12608.3,Yes,14,30.299999999999997,121.55,Yes,1,494.8,Yes,Yes,22.65,271.75,Yes,Yes,Yes,4,No,Yes,Yes,Yes,Yes,17,Yes,No,No,Yes,No,80 to 200,2,0,1,737.9,1,8.682142857142857,52.707142857142856,3.9835460067687225,3.1354942159291497
2332-AAKERL-PNS,3,4.0,Female,61,Professional,No,7,No,No,Married,2,1.0,2,Own,67700.0,28,Yes,Yes,Visa,31,13,2963.2999999999997,No,60,28.5,540.0,No,0,0.0,Yes,No,0.0,0.0,No,No,No,No,Yes,Yes,No,Yes,No,19,No,No,No,No,Yes,80 to 200,2,0,1,1080.0,0,9.0,18.0,2.9444389791664403,2.0794415416798357
8888-ERPHEF-H3V,4,5.0,Female,77,Service,No,23,Yes,No,Unmarried,1,0.0,2,Lease,9800.0,30,No,Yes,Mast,13,5,914.0,No,32,15.149999999999999,150.0,No,0,0.0,No,No,0.0,0.0,No,No,No,No,No,No,No,No,No,29,No,No,No,No,Yes,0 to 20,0,1,1,300.0,0,4.6875,9.375,2.339399066116762,3.1780538303479458
0213-HSPXOI-LYR,5,5.0,Female,21,Crafts,No,0,No,Yes,Married,4,1.0,2,Own,9900.0,31,No,Yes,Disc,4,17,5459.2,Yes,10,14.100000000000001,52.35,Yes,1,190.85,No,No,0.0,0.0,No,No,No,2,No,No,No,No,Yes,20,Yes,Yes,Yes,No,No,20 to 39,1,0,0,295.55,1,5.235,29.555,3.4195283383468786,0.0
9095-NXHCNI-HXG,3,3.0,Female,31,Professional,No,1,No,Yes,Unmarried,3,0.0,3,Own,28500.0,37,No,No,Disc,1,10,3089.6,No,2,12.899999999999999,6.3,Yes,1,42.85,Yes,Yes,28.75,22.3,No,Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,16,Yes,Yes,Yes,No,No,40 to 79,2,0,1,55.449999999999996,1,3.15,27.724999999999998,3.3577678237348194,0.6931471805599453
4115-RQKQTM-RXB,1,4.0,Male,74,Professional,No,26,Yes,No,Unmarried,1,0.0,7,Lease,11000.0,32,Yes,No,Othe,23,8,2416.7,No,50,44.400000000000006,708.25,No,0,0.0,Yes,No,0.0,0.0,Yes,No,No,No,No,Yes,No,Yes,Yes,24,No,No,No,No,Yes,0 to 20,0,0,1,1416.5,0,14.165,28.33,3.3786108829893595,3.295836866004329
4730-MCQYEE-7XQ,4,2.0,Female,27,Sales,No,0,No,No,Married,4,0.0,2,Own,17800.0,27,No,Yes,Disc,9,12,3884.4,Yes,41,46.95,580.35,Yes,1,2046.8,Yes,Yes,49.25,2032.4,Yes,Yes,Yes,4,Yes,Yes,No,Yes,Yes,20,Yes,Yes,Yes,No,Yes,40 to 79,2,1,1,3207.5,1,14.154878048780489,78.23170731707317,4.372376563616278,0.0
4048-TDAQGT-9Y6,1,2.0,Male,64,Labor,No,36,No,No,Married,2,0.0,2,Own,85800.0,23,No,Yes,AMEX,40,9,7848.099999999999,No,72,302.1,7400.85,No,0,0.0,Yes,No,0.0,0.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,16,Yes,No,No,No,Yes,above 200,0,0,0,14801.7,0,102.78958333333334,205.57916666666668,5.330683712620631,3.6109179126442243
4336-AZJUON-KO0,5,4.0,Male,72,Professional,No,9,No,No,Married,2,1.0,2,Own,12800.0,20,No,Yes,Visa,13,6,887.8,No,40,37.2,507.25,No,0,0.0,No,No,0.0,0.0,Yes,No,Yes,2,Yes,No,Yes,Yes,No,24,Yes,Yes,No,Yes,Yes,20 to 39,2,0,1,1014.5,0,12.68125,25.3625,3.271942545804893,2.302585092994046
5495-XNMJLP-GBP,4,4.0,Male,66,Professional,No,21,Yes,No,Married,2,1.0,2,Own,44100.0,31,No,Yes,Visa,38,13,4206.3,No,70,73.65,1858.25,No,0,0.0,Yes,No,0.0,0.0,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,22,Yes,No,Yes,No,Yes,80 to 200,1,1,0,3716.5,0,26.54642857142857,53.09285714285714,3.9907021465045185,3.091042453358316
9844-JTMVSQ-J5G,3,2.0,Male,55,Crafts,No,29,No,No,Unmarried,1,1.0,5,Own,94800.0,23,No,Yes,AMEX,37,11,9955.0,No,69,55.5,1286.1,Yes,1,3676.2,Yes,No,0.0,0.0,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,21,Yes,Yes,No,Yes,Yes,80 to 200,1,0,0,6248.4,1,18.639130434782608,90.55652173913043,4.516956505493509,3.4011973816621555
6960-IEHYJM-SCB,5,1.0,Female,20,Sales,No,0,No,Yes,Unmarried,1,0.0,2,Own,14700.0,32,No,No,Disc,2,5,993.4000000000001,Yes,7,10.95,29.1,Yes,1,210.55,Yes,Yes,30.8,186.0,Yes,Yes,Yes,2,No,Yes,Yes,Yes,Yes,33,Yes,Yes,Yes,Yes,No,20 to 39,1,0,0,268.75,1,4.1571428571428575,38.392857142857146,3.6735845090782986,0.0
2566-HGSGRK-ROU,3,1.0,Male,59,Sales,No,7,No,No,Unmarried,1,0.0,3,Own,34200.0,18,No,No,Disc,20,8,6026.7,No,56,59.849999999999994,1154.15,Yes,1,3395.0,Yes,Yes,74.8,4242.6,Yes,Yes,Yes,3,Yes,Yes,Yes,Yes,Yes,19,Yes,No,Yes,Yes,Yes,40 to 79,2,0,0,5703.299999999999,1,20.60982142857143,101.84464285714284,4.633219527791911,2.0794415416798357
7164-HJCLUK-29N,3,2.0,Female,69,Professional,Yes,16,No,No,Married,2,0.0,0,NoCar,0.0,23,No,Yes,Disc,40,10,3649.4,No,72,140.10000000000002,3491.9,No,0,0.0,Yes,No,0.0,0.0,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,16,No,No,No,Yes,Yes,40 to 79,0,0,1,6983.8,0,48.49861111111111,96.99722222222222,4.584939133597652,2.833213344056216
5052-NKTQMH-BKA,1,2.0,Female,43,Sales,No,2,No,No,Unmarried,1,1.0,3,Own,18200.0,24,No,No,Mast,9,6,1312.1000000000001,Yes,17,19.799999999999997,114.15,No,0,0.0,No,No,0.0,0.0,No,No,No,No,No,No,No,No,No,16,Yes,Yes,Yes,No,No,20 to 39,1,0,0,228.3,0,6.714705882352941,13.429411764705883,2.6692686072082275,1.0986122886681098
8802-ZPAEGX-52Q,3,1.0,Male,62,Unknown,No,7,No,No,Married,3,0.0,2,Own,18000.0,21,No,Yes,Disc,27,10,4055.2999999999997,No,54,31.349999999999998,553.75,No,0,0.0,Yes,No,0.0,0.0,Yes,No,No,No,No,No,No,No,No,17,No,No,Yes,No,Yes,40 to 79,1,1,0,1107.5,0,10.25462962962963,20.50925925925926,3.0684835056461894,2.0794415416798357
0309-KOSUPM-CSV,5,2.0,Male,32,Professional,No,5,No,Yes,Unmarried,1,1.0,2,Own,36700.0,27,No,Yes,Mast,7,12,3523.5,No,10,11.100000000000001,29.9,Yes,1,261.2,No,No,0.0,0.0,No,No,No,3,No,No,Yes,No,Yes,20,Yes,Yes,Yes,No,No,40 to 79,1,0,1,320.99999999999994,1,2.9899999999999998,32.099999999999994,3.499533282383017,1.791759469228055
8514-TCRHWV-DPM,3,1.0,Male,78,Crafts,No,28,Yes,No,Unmarried,1,0.0,2,Own,9600.0,25,Yes,No,Visa,8,12,2700.4,No,26,46.05,378.7,No,0,0.0,Yes,No,0.0,0.0,No,No,No,No,No,No,No,No,No,16,No,No,No,No,No,0 to 20,0,1,0,757.4,0,14.565384615384614,29.13076923076923,3.4055468832102487,3.367295829986474
7441-RFDNVF-7SP,3,3.0,Male,64,Professional,No,11,No,No,Married,2,1.0,3,Own,31900.0,25,Yes,Yes,AMEX,39,8,5054.5,No,72,220.64999999999998,5166.2,Yes,1,3259.85,Yes,No,0.0,0.0,Yes,No,No,No,No,No,No,No,No,16,Yes,No,Yes,No,Yes,40 to 79,1,1,0,13592.25,1,71.75277777777778,188.78125,5.245872093097849,2.4849066497880004
1150-ESKSKG-FRM,1,1.0,Male,75,Sales,No,11,Yes,No,Unmarried,1,0.0,1,Own,5700.0,29,No,No,Visa,14,18,3346.8,No,42,34.349999999999994,457.4,No,0,0.0,Yes,No,0.0,0.0,No,No,No,No,No,No,No,No,No,21,No,No,No,No,No,0 to 20,0,0,0,914.8,0,10.890476190476189,21.780952380952378,3.1259247649129986,2.4849066497880004
7196-SOFWOP-3K6,1,1.0,Male,74,Professional,Yes,20,Yes,No,Married,2,1.0,1,Own,39800.0,27,No,Yes,Disc,35,15,6840.900000000001,No,69,67.94999999999999,1550.1,No,0,0.0,Yes,No,0.0,0.0,Yes,No,No,2,Yes,No,No,Yes,Yes,23,Yes,Yes,Yes,No,Yes,80 to 200,2,0,1,3100.2,0,22.465217391304346,44.93043478260869,3.8271279644938274,3.044522437723423
9083-WGKZAH-8XR,2,2.0,Female,20,Sales,No,0,No,Yes,Unmarried,1,1.0,2,Own,7600.0,24,No,Yes,Disc,1,8,1331.3999999999999,Yes,1,6.300000000000001,2.1,Yes,1,25.55,No,No,0.0,0.0,No,No,Yes,3,No,No,No,No,Yes,27,Yes,Yes,Yes,No,No,0 to 20,1,0,1,29.750000000000004,1,2.1,29.750000000000004,3.425889994252527,0.0
8552-ZQJYEJ-BW1,3,4.0,Male,65,Sales,No,6,Yes,No,Unmarried,1,1.0,1,Own,15200.0,26,Yes,No,Visa,37,11,2765.6,Yes,70,204.29999999999998,4632.0,Yes,1,2430.95,Yes,No,0.0,0.0,Yes,No,No,Yes,No,No,No,No,No,12,Yes,Yes,Yes,No,Yes,20 to 39,1,0,1,11694.95,1,66.17142857142858,167.0707142857143,5.12438480920932,1.9459101490553132
3686-HKVHPL-GU6,1,5.0,Female,66,Sales,No,3,No,Yes,Unmarried,1,1.0,0,NoCar,0.0,25,No,No,Othe,28,11,2703.0,Yes,62,30.599999999999998,625.05,No,0,0.0,Yes,No,0.0,0.0,Yes,No,No,No,Yes,Yes,No,No,No,27,No,No,Yes,No,Yes,20 to 39,1,1,0,1250.1,0,10.081451612903225,20.16290322580645,3.052249801066578,1.3862943611198906
4923-DBKSJV-D3H,4,2.0,Female,45,Service,No,10,No,No,Married,2,0.0,2,Own,50500.0,19,No,Yes,Visa,8,12,4505.5,Yes,14,6.75,24.65,Yes,1,438.25,Yes,No,0.0,0.0,No,No,Yes,4,No,No,No,Yes,No,20,Yes,Yes,Yes,Yes,No,80 to 200,2,0,0,487.54999999999995,1,1.7607142857142857,34.824999999999996,3.5786459737142353,2.3978952727983707
4588-ODXEGS-UGY,2,1.0,Female,44,Crafts,Yes,13,No,No,Married,2,1.0,2,Own,35500.0,12,Yes,Yes,Mast,26,11,4015.2999999999997,Yes,70,96.89999999999999,2239.45,No,0,0.0,Yes,No,0.0,0.0,Yes,No,No,No,No,Yes,Yes,No,No,20,No,Yes,No,No,Yes,40 to 79,1,0,1,4478.9,0,31.992142857142856,63.98428571428571,4.1741454824256445,2.6390573296152584
2689-VYLAYC-OSJ,5,3.0,Female,59,Labor,Yes,21,No,No,Unmarried,1,1.0,3,Own,57100.0,21,No,Yes,Visa,30,10,2967.7,No,63,60.0,1292.85,No,0,0.0,Yes,No,0.0,0.0,No,No,No,No,No,No,No,No,No,18,No,No,No,No,Yes,80 to 200,0,0,1,2585.7,0,20.52142857142857,41.04285714285714,3.7386895061841137,3.091042453358316
1086-IKBULJ-52W,1,3.0,Female,38,Professional,No,8,No,No,Married,2,1.0,1,Own,30600.0,28,Yes,No,Disc,1,7,5691.7,No,1,4.199999999999999,1.4,No,0,0.0,No,No,0.0,0.0,No,No,No,No,No,No,No,No,No,15,No,Yes,No,No,No,80 to 200,1,0,0,2.8,0,1.4,2.8,1.33500106673234,2.1972245773362196
3149-SOXJIB-AZ6,2,3.0,Male,65,Service,Yes,9,No,No,Unmarried,1,0.0,3,Own,15200.0,20,No,No,AMEX,17,16,12027.4,Yes,36,19.200000000000003,241.75,No,0,0.0,Yes,No,0.0,0.0,No,No,No,2,Yes,No,Yes,Yes,No,23,Yes,No,Yes,No,No,20 to 39,1,1,1,483.5,0,6.715277777777778,13.430555555555555,2.669347872083172,2.302585092994046
0198-MUHWOZ-918,1,1.0,Female,26,Sales,No,1,No,Yes,Unmarried,1,0.0,2,Own,14800.0,19,Yes,No,Mast,5,12,3796.1000000000004,Yes,8,15.450000000000001,58.4,No,0,0.0,No,No,0.0,0.0,No,No,No,2,No,No,No,No,No,14,Yes,Yes,No,No,No,20 to 39,1,0,1,116.8,0,7.3,14.6,2.747270914255491,0.6931471805599453
4487-UIOHOC-Y6X,1,3.0,Male,70,Professional,No,11,No,No,Unmarried,1,0.0,1,Own,54200.0,30,No,No,Othe,25,7,1895.9,No,56,38.25,760.4,No,0,0.0,No,No,0.0,0.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,24,Yes,Yes,No,No,Yes,80 to 200,1,0,1,1520.8,0,13.578571428571427,27.157142857142855,3.337801065103361,2.4849066497880004
3319-BOOXCD-PSQ,5,5.0,Female,65,Professional,No,17,No,No,Married,2,1.0,3,Own,31500.0,36,No,Yes,Disc,25,11,2351.7,No,65,67.5,1397.15,No,0,0.0,Yes,No,0.0,0.0,Yes,No,No,2,No,Yes,No,No,No,21,Yes,Yes,No,No,Yes,40 to 79,2,0,0,2794.3,0,21.494615384615386,42.98923076923077,3.783944848716053,2.8903717578961645
3630-CTGBIF-YIX,5,5.0,Female,61,Professional,Yes,31,No,No,Unmarried,3,0.0,2,Own,44100.0,27,No,No,AMEX,29,7,6242.200000000001,No,63,34.8,695.8,No,0,0.0,Yes,No,0.0,0.0,No,No,No,No,No,Yes,Yes,Yes,No,22,No,No,Yes,No,Yes,80 to 200,0,0,1,1391.6,0,11.044444444444444,22.08888888888889,3.1393515013289077,3.4657359027997265
2594-FSOPWS-H02,3,4.0,Male,63,Sales,No,3,No,No,Unmarried,1,1.0,4,Own,53200.0,22,Yes,Yes,Disc,19,11,6711.3,Yes,45,23.4,346.95,Yes,1,1210.0,Yes,No,0.0,0.0,No,No,No,3,No,No,No,No,No,18,Yes,No,Yes,No,Yes,40 to 79,1,0,1,1903.9,1,7.71,42.30888888888889,3.7683579000576586,1.3862943611198906
3335-MFSNGA-J31,1,4.0,Female,70,Service,No,29,No,No,Unmarried,1,1.0,0,NoCar,0.0,19,Yes,No,AMEX,37,12,7028.200000000001,Yes,71,86.4,2049.45,No,0,0.0,Yes,No,0.0,0.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,16,No,No,No,No,Yes,above 200,0,0,1,4098.9,0,28.865492957746476,57.73098591549295,4.072967456648639,3.4011973816621555
3239-YTOCDY-213,4,4.0,Male,64,Labor,No,21,Yes,No,Married,2,1.0,3,Own,13100.0,28,Yes,Yes,Disc,34,13,3516.5,Yes,68,70.80000000000001,1728.1,Yes,1,2674.25,Yes,No,0.0,0.0,Yes,Yes,Yes,4,No,Yes,Yes,No,Yes,19,Yes,Yes,Yes,Yes,No,20 to 39,2,0,1,6130.450000000001,1,25.413235294117644,90.15367647058825,4.512546834601867,3.091042453358316
1226-OKZENG-YMZ,5,5.0,Female,56,Sales,No,3,No,No,Married,2,1.0,4,Own,18100.0,16,No,Yes,Disc,14,8,2902.7999999999997,No,26,30.299999999999997,271.2,Yes,1,694.7,Yes,No,0.0,0.0,No,No,No,No,Yes,Yes,Yes,Yes,No,28,No,Yes,No,No,Yes,20 to 39,1,0,1,1237.1000000000001,1,10.430769230769231,47.580769230769235,3.8832277577584478,1.3862943611198906
1946-CHZAKX-7PK,2,2.0,Male,43,Sales,Yes,1,No,Yes,Married,2,0.0,2,Own,18300.0,20,Yes,Yes,Disc,15,19,4532.0,No,26,15.75,114.85,No,0,0.0,No,No,0.0,0.0,No,No,No,No,No,No,No,No,No,25,No,Yes,Yes,No,No,20 to 39,1,0,0,229.7,0,4.417307692307692,8.834615384615384,2.2859083442756587,0.6931471805599453
1587-LHMXIB-2NP,1,1.0,Male,53,Agriculture,No,29,No,No,Unmarried,1,1.0,2,Own,45600.0,29,No,Yes,Mast,25,12,3467.0,Yes,59,48.900000000000006,921.0,No,0,0.0,Yes,No,0.0,0.0,No,No,No,No,No,Yes,Yes,No,No,18,No,No,No,No,Yes,80 to 200,0,0,0,1842.0,0,15.610169491525424,31.220338983050848,3.47259789858271,3.4011973816621555
8916-LWSVNK-W0Q,4,2.0,Female,36,Crafts,No,8,No,No,Married,2,1.0,2,Own,31100.0,24,No,No,Mast,3,7,2712.1,Yes,8,11.399999999999999,25.3,No,0,0.0,Yes,No,0.0,0.0,No,Yes,No,No,Yes,Yes,Yes,Yes,No,14,No,No,No,No,No,40 to 79,1,0,1,50.6,0,3.1625,6.325,1.991293154903131,2.1972245773362196
3755-JZHSNC-YVQ,1,5.0,Female,52,Crafts,No,19,No,No,Married,2,0.0,2,Own,17800.0,22,No,Yes,Visa,34,9,2022.3,No,72,176.55,4276.15,No,0,0.0,Yes,No,0.0,0.0,Yes,No,No,No,Yes,Yes,No,No,No,21,Yes,No,No,No,Yes,40 to 79,0,0,1,8552.3,0,59.39097222222222,118.78194444444443,4.785672960169611,2.995732273553991
6055-WFKEYT-97B,4,5.0,Male,44,Labor,No,13,No,No,Unmarried,1,0.0,3,Own,32500.0,29,No,No,Visa,7,12,2637.3,Yes,18,17.700000000000003,110.5,Yes,1,464.05,No,No,0.0,0.0,Yes,No,No,2,No,No,No,No,No,20,Yes,Yes,Yes,No,Yes,40 to 79,2,0,0,685.05,1,6.138888888888889,38.05833333333333,3.66505625514066,2.6390573296152584
4898-VWAWIL-UWT,1,1.0,Female,48,Professional,No,3,No,No,Unmarried,1,0.0,1,Own,30800.0,24,Yes,No,Mast,28,5,1192.3,No,59,90.30000000000001,1778.0,No,0,0.0,Yes,Yes,28.25,1630.1,Yes,No,No,4,No,Yes,Yes,Yes,No,18,Yes,No,Yes,No,Yes,40 to 79,1,0,1,3556.0,0,30.135593220338983,60.271186440677965,4.115309690687146,1.3862943611198906
0161-ZGCKJD-1M2,4,3.0,Male,60,Professional,No,6,No,No,Unmarried,1,0.0,4,Own,18400.0,30,No,Yes,Visa,1,9,5013.4,No,5,19.200000000000003,34.85,Yes,1,117.6,No,No,0.0,0.0,No,No,Yes,4,No,No,No,No,Yes,20,Yes,Yes,Yes,No,No,20 to 39,2,0,1,187.29999999999998,1,6.970000000000001,37.459999999999994,3.6496187401606335,1.9459101490553132
3330-YCHJNM-YA1,1,3.0,Female,67,Sales,Yes,3,No,No,Unmarried,1,1.0,3,Own,33200.0,23,No,No,Visa,30,13,2112.9,No,62,78.30000000000001,1620.5,Yes,1,3509.6,Yes,Yes,44.0,2724.0,Yes,Yes,Yes,2,Yes,No,Yes,Yes,Yes,15,Yes,Yes,Yes,Yes,Yes,40 to 79,2,0,0,6750.6,1,26.137096774193548,108.88064516129033,4.6993947327177565,1.3862943611198906
0481-RFVYIH-H7J,4,3.0,Male,77,Agriculture,No,28,Yes,No,Married,2,1.0,1,Lease,6700.0,29,Yes,Yes,Visa,38,12,2780.1,Yes,70,85.35,2011.2,No,0,0.0,Yes,No,0.0,0.0,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,23,No,Yes,No,No,Yes,20 to 39,1,0,0,4022.4,0,28.731428571428573,57.462857142857146,4.068391631955426,3.367295829986474
9830-UFEBRB-WOE,4,3.0,Male,72,Agriculture,No,34,Yes,No,Unmarried,1,1.0,0,NoCar,0.0,33,Yes,Yes,Visa,14,9,1146.7,Yes,30,40.8,411.55,No,0,0.0,No,No,0.0,0.0,No,No,No,No,No,No,No,No,No,16,No,No,No,No,No,20 to 39,0,0,1,823.1,0,13.718333333333334,27.436666666666667,3.347679392252494,3.5553480614894135
3912-EDPWEY-1ZP,3,3.0,Female,44,Sales,No,1,No,No,Unmarried,1,1.0,0,NoCar,0.0,26,No,No,Mast,21,7,1221.6,No,48,25.349999999999998,423.9,No,0,0.0,Yes,No,0.0,0.0,Yes,No,No,Yes,No,No,No,No,No,24,Yes,No,Yes,No,Yes,40 to 79,2,0,1,847.8,0,8.831249999999999,17.662499999999998,2.9265161628653087,0.6931471805599453
4629-OUAIRK-MZH,5,2.0,Male,75,Service,No,35,Yes,No,Married,2,1.0,2,Own,17400.0,22,No,Yes,Disc,25,12,3337.1,No,61,26.700000000000003,581.45,No,0,0.0,Yes,No,0.0,0.0,Yes,No,No,No,Yes,Yes,Yes,Yes,No,17,Yes,No,No,No,Yes,40 to 79,2,0,1,1162.9,0,9.531967213114754,19.06393442622951,2.9989238962149813,3.58351893845611
9024-QQZDBM-RN4,5,4.0,Male,78,Professional,No,18,No,No,Unmarried,1,1.0,1,Own,28400.0,25,Yes,No,Visa,38,15,3470.7,No,71,55.349999999999994,1305.4,No,0,0.0,Yes,No,0.0,0.0,Yes,Yes,No,Yes,Yes,Yes,No,No,No,23,Yes,No,No,No,Yes,40 to 79,1,0,1,2610.8,0,18.385915492957746,36.77183098591549,3.6315636128042263,2.9444389791664403
